Id,CreationDate,ClosedDate,DeletionDate,Score,OwnerUserId,AnswerCount
38957,2008-09-02T07:13:10Z,2010-04-14T18:26:07Z,2010-10-21T05:55:46Z,10,NA,12
38960,2008-09-02T07:18:48Z,NA,NA,126,2260,4
38974,2008-09-02T07:23:14Z,NA,NA,3,2638,1
38987,2008-09-02T07:44:30Z,NA,NA,2215,3207,38
38993,2008-09-02T08:05:43Z,NA,NA,4,4161,3
38998,2008-09-02T08:09:24Z,NA,NA,19,3212,10
39003,2008-09-02T08:13:58Z,NA,NA,25,3024,7
39006,2008-09-02T08:14:54Z,NA,NA,0,2975,2
39007,2008-09-02T08:15:20Z,NA,NA,4,1367,4
39009,2008-09-02T08:16:58Z,NA,2008-10-16T10:50:29Z,1,NA,-1
39020,2008-09-02T08:23:51Z,2012-08-23T00:58:33Z,2012-08-30T12:58:21Z,23,NA,10
39029,2008-09-02T08:33:54Z,2013-06-22T21:57:08Z,2014-04-09T12:45:02Z,36,NA,21
39037,2008-09-02T08:42:22Z,NA,NA,6,3611,8
39040,2008-09-02T08:43:27Z,2012-03-08T13:41:29Z,2012-03-08T13:41:36Z,5,NA,0
39051,2008-09-02T08:51:53Z,2013-11-10T17:14:35Z,2013-11-10T17:14:41Z,5,NA,7
39053,2008-09-02T08:55:32Z,NA,NA,3,NA,6
39059,2008-09-02T09:00:58Z,NA,NA,2,988,2
39061,2008-09-02T09:01:50Z,NA,NA,1,4175,4
39064,2008-09-02T09:04:08Z,NA,NA,2,NA,3
39065,2008-09-02T09:05:04Z,NA,NA,7,1090,3
39066,2008-09-02T09:05:28Z,2013-12-16T13:10:08Z,NA,11,4161,6
39070,2008-09-02T09:06:04Z,NA,NA,2,4180,5
39086,2008-09-02T09:19:04Z,NA,NA,181,4166,12
39092,2008-09-02T09:28:12Z,NA,NA,10,2948,20
39104,2008-09-02T09:40:26Z,NA,NA,16,4198,3
39107,2008-09-02T09:41:23Z,2014-03-14T05:53:17Z,NA,17,1578,10
39108,2008-09-02T09:41:44Z,NA,NA,4,3993,4
39112,2008-09-02T09:42:44Z,NA,NA,66,2471,10
39116,2008-09-02T09:44:16Z,NA,NA,15,4192,4
39119,2008-09-02T09:46:16Z,NA,NA,3,905,3
39121,2008-09-02T09:46:36Z,NA,NA,4,115,4
39125,2008-09-02T09:49:42Z,NA,NA,3,254,4
39135,2008-09-02T09:56:01Z,NA,NA,6,1109,4
39154,2008-09-02T10:06:25Z,NA,NA,2,4161,5
39159,2008-09-02T10:11:01Z,2011-05-24T20:21:42Z,2015-04-22T21:23:31Z,73,NA,21
39167,2008-09-02T10:14:59Z,NA,2008-09-02T10:55:26Z,-4,NA,0
39182,2008-09-02T10:29:38Z,NA,2011-07-24T10:19:02Z,0,NA,0
39186,2008-09-02T10:30:58Z,NA,2012-12-04T07:59:57Z,18,NA,5
39187,2008-09-02T10:31:38Z,NA,NA,44,4203,4
39188,2008-09-02T10:32:20Z,2012-07-01T13:12:34Z,NA,3,4021,3
39194,2008-09-02T10:37:06Z,NA,NA,8,3827,4
39196,2008-09-02T10:37:14Z,NA,NA,1,2138,1
39216,2008-09-02T10:53:53Z,NA,2008-09-04T07:35:56Z,-1,NA,0
39222,2008-09-02T10:57:10Z,NA,NA,5,163,5
39223,2008-09-02T10:57:58Z,NA,2008-09-14T09:50:50Z,5,NA,-1
39229,2008-09-02T11:07:23Z,NA,NA,5,184,5
39233,2008-09-02T11:09:51Z,NA,NA,2,4163,1
39239,2008-09-02T11:11:26Z,NA,2008-09-14T09:55:48Z,12,NA,-1
39240,2008-09-02T11:12:35Z,NA,NA,2,191,3
39243,2008-09-02T11:14:36Z,NA,NA,0,4021,3
39254,2008-09-02T11:22:31Z,NA,NA,4,2974,2
39256,2008-09-02T11:26:07Z,2013-07-23T22:24:40Z,2013-11-14T21:02:43Z,10,NA,10
39258,2008-09-02T11:26:23Z,NA,2008-09-02T11:57:11Z,-5,NA,0
39276,2008-09-02T11:34:06Z,2013-06-04T17:53:42Z,NA,35,4171,10
39281,2008-09-02T11:36:38Z,NA,NA,105,191,16
39288,2008-09-02T11:40:00Z,NA,NA,12,184,8
39304,2008-09-02T11:47:46Z,NA,NA,2,1541,3
39318,2008-09-02T11:52:44Z,NA,2011-09-21T08:11:21Z,4,NA,0
39323,2008-09-02T11:57:34Z,2009-08-26T18:00:15Z,2010-03-29T09:02:46Z,14,NA,0
39329,2008-09-02T11:59:30Z,2013-02-20T16:52:28Z,2015-11-27T13:47:41Z,35,NA,15
39331,2008-09-02T11:59:59Z,NA,NA,12,184,11
39335,2008-09-02T12:02:25Z,NA,2008-10-03T22:01:10Z,0,NA,0
39357,2008-09-02T12:12:03Z,NA,NA,1,2429,2
39364,2008-09-02T12:16:50Z,NA,NA,2,319,6
39365,2008-09-02T12:18:59Z,NA,NA,41,2990,8
39371,2008-09-02T12:25:35Z,NA,NA,12,1196,7
39374,2008-09-02T12:29:46Z,NA,NA,5,4021,13
39389,2008-09-02T12:35:58Z,NA,NA,3,1533,3
39391,2008-09-02T12:37:27Z,NA,NA,8,4223,2
39392,2008-09-02T12:37:34Z,NA,NA,7,2429,6
39395,2008-09-02T12:39:12Z,NA,NA,22,383,19
39399,2008-09-02T12:40:47Z,NA,NA,38,3913,15
39403,2008-09-02T12:42:54Z,NA,NA,1,4171,3
39419,2008-09-02T12:50:26Z,NA,NA,39,44972,6
39438,2008-09-02T13:01:06Z,NA,NA,7,770,8
39443,2008-09-02T13:03:37Z,NA,2008-10-03T23:41:04Z,3,NA,0
39447,2008-09-02T13:05:48Z,NA,NA,9,3205,6
39454,2008-09-02T13:08:22Z,NA,NA,5,4227,3
39457,2008-09-02T13:09:02Z,NA,NA,3,381,3
39468,2008-09-02T13:11:25Z,NA,NA,2,3685,3
39473,2008-09-02T13:12:56Z,NA,NA,9,4055,4
39474,2008-09-02T13:13:36Z,NA,NA,39,986,12
39475,2008-09-02T13:14:49Z,NA,NA,6,2313,2
39476,2008-09-02T13:15:24Z,NA,NA,492,1409,15
39485,2008-09-02T13:18:19Z,NA,NA,7,3875,3
39492,2008-09-02T13:20:40Z,2012-06-14T17:56:12Z,2013-10-22T21:12:27Z,39,NA,15
39503,2008-09-02T13:26:43Z,NA,NA,7,2171,3
39517,2008-09-02T13:32:54Z,NA,NA,6,2147,7
39525,2008-09-02T13:36:26Z,NA,NA,2,3832,2
39528,2008-09-02T13:37:32Z,2011-10-30T15:48:27Z,2011-10-30T15:48:54Z,1,NA,0
39533,2008-09-02T13:39:47Z,NA,NA,23,107,11
39536,2008-09-02T13:42:16Z,NA,NA,6,1944,6
39541,2008-09-02T13:44:13Z,NA,NA,8,4228,8
39549,2008-09-02T13:49:20Z,NA,2008-09-11T10:34:04Z,-4,NA,0
39561,2008-09-02T13:52:48Z,NA,NA,72,26,7
39562,2008-09-02T13:52:56Z,NA,NA,6,1679,5
39564,2008-09-02T13:53:15Z,NA,NA,3,2644,8
39567,2008-09-02T13:53:55Z,NA,NA,96,4142,10
39576,2008-09-02T13:56:19Z,NA,NA,134,3734,5
39581,2008-09-02T13:58:53Z,NA,2008-10-03T22:14:23Z,1,NA,-1
39583,2008-09-02T13:59:38Z,NA,NA,25,1196,8
39585,2008-09-02T14:00:09Z,NA,NA,9,1219,4
39615,2008-09-02T14:12:02Z,NA,NA,135,3974,6
39623,2008-09-02T14:15:35Z,NA,2008-09-10T06:19:56Z,1,NA,0
39628,2008-09-02T14:16:32Z,NA,NA,3,1196,4
39632,2008-09-02T14:17:41Z,NA,NA,6,NA,1
39639,2008-09-02T14:19:23Z,NA,NA,6,1007,4
39647,2008-09-02T14:22:06Z,2011-12-25T00:15:00Z,2015-03-23T00:02:37Z,6,NA,9
39648,2008-09-02T14:22:16Z,NA,NA,32,4037,7
39651,2008-09-02T14:22:44Z,NA,NA,83,4161,4
39661,2008-09-02T14:26:49Z,NA,NA,3,3394,5
39662,2008-09-02T14:26:50Z,NA,NA,1,1127460,3
39663,2008-09-02T14:28:40Z,NA,NA,25,2587612,2
39669,2008-09-02T14:32:42Z,NA,NA,2,4231,1
39674,2008-09-02T14:33:47Z,NA,NA,1,997,2
39675,2008-09-02T14:33:59Z,2014-12-26T17:02:20Z,NA,-3,NA,3
39687,2008-09-02T14:40:07Z,2013-07-06T00:32:50Z,2013-07-30T11:06:39Z,-1,NA,8
39691,2008-09-02T14:41:22Z,2015-12-09T04:49:44Z,NA,33,4114,9
39704,2008-09-02T14:48:28Z,NA,NA,4,NA,4
39712,2008-09-02T14:53:11Z,NA,NA,5,4231,10
39727,2008-09-02T15:00:08Z,NA,NA,2,4140,3
39728,2008-09-02T15:00:15Z,NA,NA,3,2047,3
39734,2008-09-02T15:02:21Z,NA,NA,4,4264,2
39735,2008-09-02T15:02:25Z,NA,NA,5,1122,4
39738,2008-09-02T15:03:50Z,2013-07-23T21:31:39Z,2016-07-30T18:18:22Z,4,NA,14
39739,2008-09-02T15:04:06Z,NA,NA,8,282,2
39742,2008-09-02T15:05:22Z,NA,NA,34,4161,5
39744,2008-09-02T15:05:47Z,NA,NA,0,2894,1
39746,2008-09-02T15:06:17Z,NA,NA,12,4264,8
39747,2008-09-02T15:07:26Z,NA,2008-09-14T10:15:24Z,1,NA,0
39753,2008-09-02T15:11:50Z,NA,NA,58,4263,5
39758,2008-09-02T15:12:55Z,2012-11-21T16:51:07Z,NA,18,184,17
39759,2008-09-02T15:13:17Z,2008-09-02T15:16:29Z,2009-12-17T11:02:05Z,1,NA,0
39770,2008-09-02T15:17:16Z,NA,NA,2,572,3
39771,2008-09-02T15:17:22Z,NA,NA,318,2469,16
39772,2008-09-02T15:18:05Z,NA,NA,1,1679,5
39777,2008-09-02T15:19:33Z,NA,NA,0,4267,1
39780,2008-09-02T15:19:50Z,NA,NA,3,1284,2
39792,2008-09-02T15:22:57Z,NA,NA,6,4224,8
39824,2008-09-02T15:38:09Z,NA,NA,7,4271,7
39835,2008-09-02T15:41:53Z,NA,NA,0,4269,1
39843,2008-09-02T15:45:03Z,NA,NA,8,3047,5
39847,2008-09-02T15:46:39Z,NA,NA,2,1892,4
39855,2008-09-02T15:50:10Z,NA,NA,48,383,20
39856,2008-09-02T15:51:51Z,NA,NA,0,1638,2
39867,2008-09-02T15:58:49Z,NA,NA,21,3105,6
39874,2008-09-02T16:01:32Z,NA,NA,19,4262,14
39879,2008-09-02T16:03:23Z,NA,NA,151,184,15
39882,2008-09-02T16:04:18Z,2010-05-06T19:25:36Z,2010-10-21T05:55:46Z,9,NA,0
39892,2008-09-02T16:07:53Z,NA,NA,20,4239,2
39903,2008-09-02T16:10:31Z,NA,NA,5,632,6
39910,2008-09-02T16:14:06Z,NA,NA,1,1360,3
39912,2008-09-02T16:14:13Z,NA,NA,84,1546,6
39914,2008-09-02T16:15:10Z,NA,NA,0,1596,4
39915,2008-09-02T16:15:15Z,NA,NA,1,521,5
39916,2008-09-02T16:15:23Z,NA,NA,18,115,4
39928,2008-09-02T16:18:36Z,NA,NA,3,2978,4
39929,2008-09-02T16:19:11Z,NA,NA,5,3002,2
39946,2008-09-02T16:24:57Z,NA,NA,56,1772,8
39951,2008-09-02T16:26:54Z,2008-09-02T16:33:37Z,2008-09-03T16:09:21Z,-6,NA,0
39960,2008-09-02T16:29:30Z,NA,NA,18,208,6
39977,2008-09-02T16:35:09Z,NA,NA,13,30,6
39983,2008-09-02T16:36:29Z,NA,NA,3,3043,4
39995,2008-09-02T16:42:40Z,2010-05-29T16:03:11Z,2010-10-21T05:55:46Z,4,NA,13
39996,2008-09-02T16:42:46Z,NA,NA,3,4275,4
40021,2008-09-02T16:54:04Z,NA,NA,1,4282,2
40022,2008-09-02T16:54:55Z,NA,NA,72,4048,6
40026,2008-09-02T16:56:30Z,NA,NA,3,4252,8
40028,2008-09-02T16:57:08Z,NA,NA,1,3388,2
40031,2008-09-02T16:59:05Z,NA,2008-09-14T09:53:19Z,4,NA,0
40032,2008-09-02T16:59:07Z,NA,NA,2,4269,11
40039,2008-09-02T17:01:28Z,NA,NA,2,4220,5
40043,2008-09-02T17:04:46Z,NA,NA,7,3314,2
40044,2008-09-02T17:04:59Z,NA,2008-09-02T17:08:08Z,0,NA,0
40054,2008-09-02T17:08:36Z,NA,NA,6,4215,4
40068,2008-09-02T17:14:57Z,NA,2008-09-14T09:53:09Z,0,NA,0
40075,2008-09-02T17:18:19Z,NA,NA,21,1455,4
40078,2008-09-02T17:19:40Z,NA,2009-02-17T00:57:02Z,0,NA,-1
40090,2008-09-02T17:25:56Z,NA,NA,9,305,8
40100,2008-09-02T17:29:04Z,2013-02-25T12:06:03Z,2015-12-28T07:41:22Z,343,NA,5
40107,2008-09-02T17:32:15Z,NA,NA,6,1455,5
40112,2008-09-02T17:34:34Z,NA,NA,6,685,6
40116,2008-09-02T17:36:16Z,NA,NA,16,83,5
40119,2008-09-02T17:37:12Z,NA,NA,98,4208,10
40122,2008-09-02T17:38:59Z,NA,NA,2,4219,5
40125,2008-09-02T17:39:52Z,NA,NA,1,4165,2
40132,2008-09-02T17:44:32Z,NA,NA,2,1512,4
40133,2008-09-02T17:45:39Z,NA,NA,2,3720,4
40151,2008-09-02T17:50:31Z,NA,NA,-3,2313,2
40154,2008-09-02T17:52:24Z,NA,NA,431,245,9
40161,2008-09-02T17:53:54Z,NA,NA,17,305,8
40169,2008-09-02T17:58:52Z,NA,NA,8,83,4
40171,2008-09-02T18:00:04Z,NA,NA,2,4294,2
40177,2008-09-02T18:05:42Z,NA,NA,8,720,4
40193,2008-09-02T18:19:29Z,NA,NA,28,1536194,18
40211,2008-09-02T18:28:16Z,NA,NA,122,2469,11
40219,2008-09-02T18:32:22Z,2009-08-27T17:37:12Z,2010-03-29T08:41:20Z,10,NA,0
40230,2008-09-02T18:35:36Z,NA,NA,5,3314,15
40242,2008-09-02T18:39:00Z,NA,NA,5,4249,8
40244,2008-09-02T18:40:24Z,NA,NA,18,4285,7
40247,2008-09-02T18:40:49Z,NA,2008-09-02T18:45:19Z,-6,NA,0
40252,2008-09-02T18:41:38Z,2012-08-06T01:22:35Z,2013-06-07T17:54:23Z,4,NA,4
40259,2008-09-02T18:43:15Z,NA,NA,5,4118,8
40264,2008-09-02T18:44:31Z,NA,NA,95,1574,14
40269,2008-09-02T18:44:59Z,NA,NA,6,4298,8
40273,2008-09-02T18:46:09Z,NA,NA,87,2884,10
40295,2008-09-02T18:54:31Z,NA,NA,6,3736,1
40296,2008-09-02T18:54:34Z,2013-01-11T15:29:42Z,2015-07-26T01:23:10Z,33,NA,12
40302,2008-09-02T18:56:36Z,NA,NA,4,3043,6
40311,2008-09-02T19:01:34Z,NA,NA,5,3114,5
40312,2008-09-02T19:02:20Z,NA,2008-09-11T10:26:53Z,-11,NA,0
40317,2008-09-02T19:04:44Z,2013-07-18T05:58:39Z,NA,165,742,6
40322,2008-09-02T19:06:09Z,NA,NA,13,1287,2
40335,2008-09-02T19:14:23Z,NA,NA,6,2171,7
40338,2008-09-02T19:16:05Z,2008-09-02T19:17:29Z,2008-09-03T23:24:43Z,-2,NA,0
40344,2008-09-02T19:17:27Z,NA,NA,5,3012,6
40346,2008-09-02T19:18:01Z,2012-10-30T15:29:06Z,NA,42,2470,19
40351,2008-09-02T19:20:05Z,NA,2008-09-11T10:29:57Z,-6,NA,0
40352,2008-09-02T19:20:08Z,NA,NA,11,1946,2
40359,2008-09-02T19:24:41Z,2015-07-25T15:02:05Z,2015-07-25T15:02:11Z,4,NA,3
40361,2008-09-02T19:25:38Z,NA,NA,8,1019,5
40368,2008-09-02T19:29:16Z,NA,NA,30,1536194,10
40372,2008-09-02T19:31:26Z,NA,NA,3,3747,6
40376,2008-09-02T19:33:15Z,NA,NA,11,4308,2
40391,2008-09-02T19:40:05Z,NA,2008-09-04T23:05:42Z,14,NA,-1
40393,2008-09-02T19:40:33Z,2012-07-03T12:39:10Z,2016-05-22T21:28:51Z,2,NA,5
40402,2008-09-02T19:44:50Z,NA,NA,143,1042,6
40413,2008-09-02T19:47:38Z,NA,NA,1,4298,3
40415,2008-09-02T19:49:53Z,NA,2008-09-02T21:00:55Z,0,NA,-1
40422,2008-09-02T19:52:24Z,NA,NA,0,4140,4
40423,2008-09-02T19:52:33Z,NA,NA,10,4210,7
40425,2008-09-02T19:53:01Z,NA,2008-09-03T11:28:09Z,0,NA,0
40444,2008-09-02T20:01:53Z,2008-09-02T20:08:57Z,2008-09-03T16:07:37Z,-6,NA,0
40452,2008-09-02T20:04:28Z,NA,NA,5,1178,9
40453,2008-09-02T20:04:48Z,2015-09-24T15:04:55Z,2015-09-30T13:54:06Z,108,NA,14
40456,2008-09-02T20:06:25Z,NA,NA,3,2477,5
40465,2008-09-02T20:08:51Z,NA,NA,3,1946,4
40471,2008-09-02T20:12:00Z,NA,NA,2526,4316,35
40480,2008-09-02T20:14:29Z,NA,NA,4143,4315,77
40482,2008-09-02T20:14:29Z,2008-09-02T20:16:30Z,2008-09-11T10:29:49Z,-6,NA,-1
40485,2008-09-02T20:15:13Z,NA,NA,28,2638,10
40495,2008-09-02T20:17:11Z,2015-11-25T20:22:02Z,NA,34,4272,11
40503,2008-09-02T20:20:23Z,NA,2008-11-20T03:58:31Z,0,NA,0
40511,2008-09-02T20:22:25Z,NA,NA,1,402,4
40518,2008-09-02T20:25:01Z,NA,2008-09-25T08:38:32Z,3,NA,-2
40524,2008-09-02T20:25:45Z,NA,2008-09-03T16:06:54Z,1,NA,0
40525,2008-09-02T20:25:54Z,NA,NA,1,557,5
40531,2008-09-02T20:26:49Z,NA,NA,6,2342930,2
40533,2008-09-02T20:27:08Z,2012-02-16T18:13:32Z,2012-02-16T18:14:32Z,8,NA,0
40535,2008-09-02T20:27:28Z,NA,NA,7,3085,3
40541,2008-09-02T20:28:44Z,2016-03-16T14:49:55Z,2017-01-24T21:39:58Z,19,NA,10
40545,2008-09-02T20:29:40Z,NA,NA,6,4286,5
40568,2008-09-02T20:35:24Z,NA,NA,26,4308,9
40577,2008-09-02T20:37:53Z,NA,NA,0,4322,3
40586,2008-09-02T20:40:29Z,NA,NA,0,116,1
40587,2008-09-02T20:40:48Z,NA,2008-09-02T20:41:54Z,0,NA,1
40590,2008-09-02T20:41:21Z,NA,NA,3,4320,3
40602,2008-09-02T20:44:35Z,2012-07-03T12:39:04Z,NA,11,1583,15
40603,2008-09-02T20:44:44Z,NA,NA,8,3114,5
40608,2008-09-02T20:46:38Z,NA,NA,4,4247,3
40622,2008-09-02T20:51:52Z,NA,NA,13,4229,12
40632,2008-09-02T20:55:13Z,NA,NA,32,1583,9
40633,2008-09-02T20:55:32Z,NA,2008-09-05T02:48:29Z,0,NA,0
40637,2008-09-02T20:56:12Z,NA,NA,3,3043,3
40651,2008-09-02T21:00:27Z,NA,NA,15,4315,10
40652,2008-09-02T21:00:31Z,NA,2008-09-11T10:30:31Z,-6,NA,-1
40655,2008-09-02T21:01:26Z,NA,NA,10,2493,5
40663,2008-09-02T21:04:39Z,NA,NA,26,3274,4
40665,2008-09-02T21:05:07Z,NA,NA,8,4066,5
40680,2008-09-02T21:09:44Z,NA,NA,110,648,8
40689,2008-09-02T21:13:11Z,2012-08-09T22:13:26Z,NA,20,3351,6
40692,2008-09-02T21:15:42Z,NA,NA,9,3498,8
40703,2008-09-02T21:19:39Z,NA,NA,109,1190,8
40705,2008-09-02T21:21:14Z,NA,NA,12,3594,5
40716,2008-09-02T21:25:49Z,NA,NA,5,4319,8
40719,2008-09-02T21:27:38Z,NA,NA,2,4314,2
40723,2008-09-02T21:28:22Z,NA,NA,2,2133,3
40730,2008-09-02T21:29:41Z,NA,NA,1087,946,22
40733,2008-09-02T21:32:37Z,NA,NA,52,2258,2
40735,2008-09-02T21:33:02Z,NA,NA,5,3305,4
40737,2008-09-02T21:33:39Z,NA,NA,9,4162,4
40741,2008-09-02T21:36:45Z,2016-04-03T21:51:18Z,NA,14,3445,7
40755,2008-09-02T21:46:41Z,2010-01-14T22:40:53Z,2010-08-09T12:44:00Z,-2,NA,0
40764,2008-09-02T21:49:32Z,NA,NA,114,83,7
40769,2008-09-02T21:53:21Z,NA,NA,1,3923,2
40773,2008-09-02T21:56:17Z,NA,NA,2,1432,17
40775,2008-09-02T21:57:50Z,NA,2008-09-03T16:04:11Z,3,NA,0
40776,2008-09-02T21:58:52Z,NA,2008-09-02T22:02:34Z,-4,NA,0
40779,2008-09-02T22:02:14Z,NA,NA,6,3799,3
40786,2008-09-02T22:06:36Z,2008-09-02T22:15:15Z,2008-09-03T16:03:00Z,0,NA,0
40787,2008-09-02T22:06:36Z,NA,NA,5,914,4
40798,2008-09-02T22:12:51Z,2008-09-02T23:02:02Z,2008-09-05T07:15:58Z,-1,NA,0
40814,2008-09-02T22:20:02Z,NA,NA,66,369,15
40816,2008-09-02T22:21:17Z,NA,NA,18,230,5
40821,2008-09-02T22:24:48Z,NA,2013-07-08T13:56:03Z,2,NA,4
40823,2008-09-02T22:25:27Z,NA,2008-09-05T07:11:22Z,2,NA,0
40840,2008-09-02T22:34:03Z,NA,NA,0,3114,4
40845,2008-09-02T22:37:37Z,NA,NA,14,2495,2
40853,2008-09-02T22:43:39Z,NA,NA,31,4337,4
40859,2008-09-02T22:49:26Z,NA,NA,1,4263,3
40863,2008-09-02T22:56:14Z,NA,NA,21,3717,8
40870,2008-09-02T23:00:09Z,2013-03-04T12:18:43Z,2015-02-23T19:40:58Z,43,NA,30
40873,2008-09-02T23:01:32Z,NA,NA,10,234,15
40884,2008-09-02T23:08:54Z,NA,NA,1,777,8
40902,2008-09-02T23:18:41Z,2012-10-14T21:27:12Z,2012-10-14T21:45:02Z,16,NA,14
40907,2008-09-02T23:22:39Z,2013-09-03T06:27:29Z,NA,10,4263,4
40912,2008-09-02T23:27:23Z,NA,NA,9,4191,9
40913,2008-09-02T23:28:59Z,NA,NA,2,1638,3
40923,2008-09-02T23:39:45Z,NA,NA,3,NA,5
40927,2008-09-02T23:45:13Z,NA,2008-10-08T10:25:39Z,3,NA,0
40935,2008-09-02T23:53:10Z,NA,NA,0,4495,1
40939,2008-09-02T23:58:37Z,NA,NA,2,2555,5
40941,2008-09-03T00:00:54Z,NA,2008-09-11T10:29:41Z,-6,NA,0
40943,2008-09-03T00:02:42Z,NA,NA,33,277,5
40957,2008-09-03T00:19:51Z,NA,NA,5,4160,4
40962,2008-09-03T00:27:29Z,NA,NA,2,2062,6
40966,2008-09-03T00:32:40Z,NA,NA,13,122,10
40968,2008-09-03T00:34:12Z,NA,2008-09-11T10:36:30Z,-10,NA,0
40969,2008-09-03T00:35:11Z,NA,NA,5,4269,3
40986,2008-09-03T00:51:58Z,2008-09-03T20:32:38Z,2008-11-07T16:03:29Z,3,NA,0
40992,2008-09-03T01:07:49Z,NA,NA,2,NA,2
40994,2008-09-03T01:09:04Z,2013-08-22T06:54:50Z,NA,4,1782,13
40999,2008-09-03T01:10:45Z,NA,NA,3,2916,3
41009,2008-09-03T01:16:07Z,NA,NA,1,194,1
41010,2008-09-03T01:18:45Z,NA,NA,19,2976,6
41018,2008-09-03T01:23:49Z,NA,NA,18,2453,6
41024,2008-09-03T01:29:50Z,NA,NA,0,4352,1
41026,2008-09-03T01:32:26Z,NA,2011-10-25T15:55:38Z,4,NA,0
41027,2008-09-03T01:33:57Z,NA,NA,5,364,5
41031,2008-09-03T01:39:46Z,2012-09-20T16:12:39Z,2013-11-14T21:02:53Z,5,NA,6
41039,2008-09-03T01:49:04Z,NA,NA,87,952,12
41042,2008-09-03T02:01:45Z,NA,NA,1,4354,2
41045,2008-09-03T02:09:29Z,NA,NA,30,2994,8
41050,2008-09-03T02:12:34Z,NA,NA,6,202,6
41056,2008-09-03T02:18:15Z,2011-09-03T23:18:27Z,NA,15,4343,3
41068,2008-09-03T02:26:26Z,NA,2008-09-03T03:12:02Z,3,NA,0
41073,2008-09-03T02:29:03Z,NA,NA,0,4171,1
41089,2008-09-03T02:39:52Z,NA,NA,2,4495,5
41097,2008-09-03T02:45:08Z,NA,NA,2,4069,5
41101,2008-09-03T02:56:06Z,NA,2008-09-03T03:06:59Z,-2,NA,0
41107,2008-09-03T02:58:43Z,NA,NA,1157,3803,38
41109,2008-09-03T02:59:04Z,NA,2009-01-02T23:24:50Z,2,NA,0
41118,2008-09-03T03:10:00Z,2013-07-23T21:21:11Z,2015-08-29T03:02:17Z,0,NA,7
41130,2008-09-03T03:20:51Z,2008-10-09T09:18:29Z,2009-07-24T12:56:41Z,0,NA,0
41134,2008-09-03T03:23:00Z,NA,NA,7,1797,5
41144,2008-09-03T03:42:25Z,NA,2008-09-10T06:35:31Z,0,NA,0
41155,2008-09-03T04:03:49Z,NA,NA,39,831,8
41159,2008-09-03T04:13:46Z,NA,NA,4,3615,7
41162,2008-09-03T04:18:18Z,NA,NA,10,742,4
41167,2008-09-03T04:23:09Z,NA,2008-09-11T10:33:36Z,-4,NA,0
41169,2008-09-03T04:28:34Z,NA,NA,4,816,2
41179,2008-09-03T04:38:35Z,NA,NA,1,4262,6
41185,2008-09-03T04:42:04Z,NA,NA,1,4322,4
41188,2008-09-03T04:54:21Z,NA,NA,5,2293,5
41198,2008-09-03T05:05:37Z,NA,NA,22,2592,7
41204,2008-09-03T05:15:24Z,NA,NA,1,3499,2
41207,2008-09-03T05:27:19Z,NA,NA,29,720,6
41218,2008-09-03T05:44:06Z,2012-05-18T13:19:03Z,NA,16,4247,3
41220,2008-09-03T05:46:20Z,NA,NA,8,3546,10
41233,2008-09-03T06:10:15Z,2013-09-06T15:27:03Z,NA,298,1915,10
41234,2008-09-03T06:11:09Z,NA,NA,0,3966,1
41239,2008-09-03T06:16:34Z,NA,NA,0,380,3
41244,2008-09-03T06:30:31Z,NA,NA,550,1786,16
41252,2008-09-03T06:43:55Z,NA,2008-09-03T06:46:32Z,0,NA,0
41256,2008-09-03T06:49:23Z,NA,NA,4,3359,4
41269,2008-09-03T07:14:55Z,2010-03-15T14:16:08Z,2010-10-21T05:55:46Z,7,NA,27
41273,2008-09-03T07:19:29Z,NA,NA,8,1008,2
41279,2008-09-03T07:27:16Z,2012-09-30T11:46:26Z,NA,6,4161,4
41289,2008-09-03T07:38:41Z,NA,2008-11-18T16:53:26Z,2,NA,0
41290,2008-09-03T07:44:40Z,NA,NA,6,832,5
41297,2008-09-03T07:51:59Z,2014-07-17T18:18:55Z,2015-01-24T03:00:00Z,0,NA,2
41300,2008-09-03T08:04:11Z,NA,NA,88,473,20
41304,2008-09-03T08:06:08Z,NA,NA,5,71,5
41319,2008-09-03T08:35:24Z,NA,NA,116,615,16
41320,2008-09-03T08:35:49Z,NA,NA,4,91,5
41330,2008-09-03T08:46:48Z,NA,NA,2,1509946,3
41337,2008-09-03T08:59:00Z,NA,NA,3,NA,1
41338,2008-09-03T09:04:36Z,2012-05-08T17:50:48Z,NA,3,1196,8
41353,2008-09-03T09:21:36Z,2012-11-28T14:34:49Z,2016-09-22T01:15:22Z,21,NA,9
41354,2008-09-03T09:23:42Z,NA,2008-09-10T06:23:07Z,11,NA,-1
41355,2008-09-03T09:24:35Z,NA,NA,4,4189,3
41367,2008-09-03T09:30:40Z,NA,NA,7,4376,7
41375,2008-09-03T09:42:45Z,2012-05-03T01:42:51Z,2015-06-16T06:02:07Z,27,NA,13
41397,2008-09-03T10:08:11Z,NA,NA,7,832,6
41400,2008-09-03T10:12:27Z,NA,NA,40,123,7
41405,2008-09-03T10:13:30Z,NA,NA,3,493,3
41406,2008-09-03T10:14:26Z,NA,NA,25,3654,7
41407,2008-09-03T10:15:11Z,NA,NA,2,909,5
41419,2008-09-03T10:30:52Z,NA,NA,10,45603,4
41424,2008-09-03T10:36:13Z,2013-01-08T07:56:58Z,NA,100,2644,17
41429,2008-09-03T10:37:43Z,NA,NA,5,2257,1
